,,,,,,,,,Integrated Y1,Integrated Y2
,,,,,,,,,"Integrate of H x=(-21.8409,-0.0009) Area = 6.25841","Integrate of I x=(-21.8409,-0.0009) Area = -16.0513"
-21.2139,8.586E-5,-9.425E-5,2.623E-5,-3.025E-5,2.624E-5,-2.838E-5,5.462E-5,-0.001158703218,5.46338000000003E-6,-1.16301398512001E-4
-21.1999,9.898E-5,-1.086E-4,3.024E-5,-3.487E-5,3.025E-5,-3.271E-5,6.296E-5,-0.001334745704,6.28643999999999E-6,-1.33755540966E-4
-21.1859,1.141E-4,-1.252E-4,3.486E-5,-4.02E-5,3.487E-5,-3.77E-5,7.257E-5,-0.001537460763,7.23514999999995E-6,-1.53860986234999E-4
-21.1709,1.315E-4,-1.443E-4,4.018E-5,-4.633E-5,4.019E-5,-4.346E-5,8.365E-5,-0.001770945785,8.40679999999999E-6,-1.78674035345E-4
-21.1569,1.516E-4,-1.663E-4,4.631E-5,-5.34E-5,4.632E-5,-5.008E-5,9.64E-5,-0.00203952516,9.66714999999994E-6,-2.05347331959999E-4
-21.1429,1.747E-4,-1.917E-4,5.337E-5,-6.153E-5,5.338E-5,-5.772E-5,1.111E-4,-0.00234897619,1.11196499999999E-5,-2.36066841409997E-4
-21.1289,2.013E-4,-2.209E-4,6.15E-5,-7.09E-5,6.152E-5,-6.651E-5,1.2803E-4,-0.002705133067,1.27935599999998E-5,-2.71445606208996E-4
-21.1139,2.32E-4,-2.545E-4,7.087E-5,-8.169E-5,7.088E-5,-7.663E-5,1.4751E-4,-0.003114511389,1.48601099999999E-5,-3.15092939628997E-4
-21.0999,2.673E-4,-2.932E-4,8.165E-5,-9.411E-5,8.167E-5,-8.828E-5,1.6995E-4,-0.003585928005,1.70823299999998E-5,-3.61996015386995E-4
-21.0859,3.079E-4,-3.377E-4,9.406E-5,-1.084E-4,9.408E-5,-1.017E-4,1.9578E-4,-0.004128197502,1.96424400000003E-5,-4.15994893936006E-4
-21.0719,3.546E-4,-3.889E-4,1.083E-4,-1.248E-4,1.084E-4,-1.171E-4,2.255E-4,-0.00475171345,2.25914000000002E-5,-4.78154270600003E-4
-21.0569,4.084E-4,-4.478E-4,1.248E-4,-1.438E-4,1.248E-4,-1.348E-4,2.596E-4,-0.00546637124,2.62296500000003E-5,-5.54789905775006E-4
-21.0429,4.702E-4,-5.155E-4,1.437E-4,-1.655E-4,1.437E-4,-1.552E-4,2.989E-4,-0.00628972281,3.01391500000001E-5,-6.37082564125002E-4
-21.0289,5.413E-4,-5.933E-4,1.654E-4,-1.905E-4,1.654E-4,-1.786E-4,3.44E-4,-0.0072339416,3.46394499999999E-5,-7.31748214994998E-4
-21.0149,6.23E-4,-6.827E-4,1.903E-4,-2.191E-4,1.904E-4,-2.055E-4,3.959E-4,-0.00831979891,3.98187499999997E-5,-8.40624398564993E-4
-20.9999,7.167E-4,-7.852E-4,2.19E-4,-2.52E-4,2.19E-4,-2.364E-4,4.554E-4,-0.00956335446,4.62034999999999E-5,-9.74748048839998E-4
-20.9859,8.244E-4,-9.027E-4,2.518E-4,-2.898E-4,2.519E-4,-2.718E-4,5.237E-4,-0.01099031583,5.30571999999996E-5,-0.00111862374086999
-20.9719,9.477E-4,-0.001037,2.895E-4,-3.33E-4,2.896E-4,-3.124E-4,6.02E-4,-0.0126250838,6.09370999999992E-5,-0.00128393153827998
-20.9579,0.001089,-0.001192,3.327E-4,-3.825E-4,3.328E-4,-3.588E-4,6.916E-4,-0.01449448364,6.99923000000011E-5,-0.00147376851036002
-20.9429,0.001251,-0.001368,3.822E-4,-4.391E-4,3.823E-4,-4.118E-4,7.941E-4,-0.01663075689,8.11350499999989E-5,-0.00170720781433498
-20.9289,0.001436,-0.001569,4.387E-4,-5.037E-4,4.388E-4,-4.725E-4,9.113E-4,-0.01907250657,9.30728500000014E-5,-0.00195713065855503
-20.9149,0.001647,-0.001799,5.032E-4,-5.774E-4,5.033E-4,-5.416E-4,0.0010449,-0.02185397901,1.06766250000001E-4,-0.00224361605761501
-20.9009,0.001888,-0.00206,5.768E-4,-6.613E-4,5.769E-4,-6.202E-4,0.0011971,-0.02502046739,1.2246025E-4,-0.002571737182415
-20.8859,0.002162,-0.002357,6.605E-4,-7.565E-4,6.607E-4,-7.096E-4,0.0013703,-0.02861994877,1.41715750000001E-4,-0.00297404030361501
-20.8719,0.002473,-0.002693,7.556E-4,-8.645E-4,7.558E-4,-8.109E-4,0.0015667,-0.03270000573,1.6227475E-4,-0.00340327998511499
-20.8579,0.002826,-0.003074,8.633E-4,-9.867E-4,8.636E-4,-9.255E-4,0.0017891,-0.03731686889,1.85765349999999E-4,-0.00389339810745497
-20.8439,0.003225,-0.003503,9.851E-4,-0.001124,9.854E-4,-0.001055,0.0020404,-0.04252989356,2.12571849999997E-4,-0.00445232544460495
-20.8289,0.003674,-0.003984,0.001122,-0.001279,0.001123,-0.0012,0.002323,-0.0483855347,2.45297349999999E-4,-0.00513419115655497
-20.8149,0.004179,-0.004524,0.001277,-0.001452,0.001277,-0.001362,0.002639,-0.0549305211,2.80031349999997E-4,-0.00585740354715494
-20.8009,0.004743,-0.005124,0.001449,-0.001645,0.001449,-0.001543,0.002992,-0.0622362928,3.19448350000005E-4,-0.00667757124445511
-20.7869,0.005372,-0.00579,0.001641,-0.001859,0.001642,-0.001743,0.003385,-0.0703636565,3.64087350000003E-4,-0.00760577088955506
-20.7719,0.006068,-0.006523,0.001854,-0.002094,0.001854,-0.001964,0.003818,-0.0793071142,4.18109850000005E-4,-0.00872830166980511
-20.7579,0.006835,-0.007326,0.002088,-0.002352,0.002089,-0.002206,0.004295,-0.0891551805,4.74900850000003E-4,-0.00990753773270505
-20.7439,0.007673,-0.008198,0.002344,-0.002632,0.002345,-0.002468,0.004813,-0.0998403907,5.3865685E-4,-0.011230506731105
-20.7299,0.008584,-0.009137,0.002622,-0.002933,0.002623,-0.002751,0.005374,-0.1114024826,6.09965849999996E-4,-0.0127092068442049
-20.7149,0.009563,-0.01014,0.002921,-0.003254,0.002922,-0.003052,0.005974,-0.1237508126,6.9507585E-4,-0.014472856558205
-20.7009,0.0106,-0.01119,0.00324,-0.003646,0.003241,-0.003395,0.006636,-0.1373711724,7.83345849999996E-4,-0.0163007104532049
-20.6869,0.0117,-0.01229,0.003638,-0.003997,0.003606,-0.003725,0.007331,-0.1516556639,8.81114849999991E-4,-0.0183238983073048
-20.6729,0.01284,-0.01341,0.00397,-0.00432,0.003947,-0.004045,0.007992,-0.1652178168,9.88375850000013E-4,-0.0205420126722053
-20.6579,0.014,-0.01454,0.004295,-0.004685,0.004288,-0.004386,0.008674,-0.1791866246,0.00111337084999999,-0.0231250459827048
-20.6439,0.01517,-0.01565,0.004655,-0.005044,0.004646,-0.004721,0.009367,-0.1933714113,0.00123965785000001,-0.0257329522340053
-20.6299,0.01632,-0.01671,0.005008,-0.00539,0.004998,-0.005044,0.010042,-0.2071654558,0.00137552085000001,-0.0285367103037052
-20.6159,0.01742,-0.0177,0.005347,-0.005712,0.005335,-0.005344,0.010679,-0.2201571961,0.00152056785,-0.031527968867005
-20.6009,0.01844,-0.01859,0.005662,-0.006001,0.005648,-0.005614,0.011262,-0.2320073358,0.00168512535000001,-0.0349192028562552
-20.5869,0.01934,-0.01935,0.005944,-0.006249,0.005928,-0.005843,0.011771,-0.2423283999,0.00184635635,-0.038239553006155
-20.5729,0.02011,-0.01994,0.006184,-0.006446,0.006165,-0.006025,0.01219,-0.250783651,0.00201408334999999,-0.0416913373624548
-20.5589,0.02071,-0.02036,0.006373,-0.006585,0.006351,-0.006153,0.012504,-0.2570684856,0.00218694134999998,-0.0452463023186547
-20.5439,0.02112,-0.02057,0.006505,-0.006662,0.00648,-0.006221,0.012701,-0.2609280739,0.00237597884999999,-0.0491312765149048
-20.5299,0.02132,-0.02058,0.006575,-0.006673,0.006545,-0.006228,0.012773,-0.2622284127,0.00255429684999998,-0.0527933719211046
-20.5159,0.02131,-0.02038,0.006581,-0.00662,0.006546,-0.006173,0.012719,-0.2609417321,0.00273274085000002,-0.0564555629347054
-20.5019,0.02108,-0.01998,0.006522,-0.006503,0.006482,-0.006058,0.01254,-0.257093826,0.00290955385000001,-0.0600818118414052
-20.4869,0.02065,-0.0194,0.006403,-0.00633,0.006356,-0.005889,0.012245,-0.2508620905,0.00309544135000002,-0.0638914812151554
-20.4729,0.02003,-0.01865,0.006227,-0.006107,0.006173,-0.005673,0.011846,-0.2425219734,0.00326407835000001,-0.0673451696624552
-20.4589,0.01936,-0.01782,0.006172,-0.005913,0.005976,-0.005431,0.011407,-0.2333746723,0.00342684935,-0.0706764461823551
-20.4449,0.01834,-0.01687,0.005766,-0.005658,0.005673,-0.005153,0.010826,-0.2213364874,0.00358248035,-0.0738594243002549
-20.4299,0.01732,-0.01575,0.005477,-0.005259,0.00537,-0.004828,0.010198,-0.2083441202,0.00374016035,-0.077082028857255
-20.4159,0.01621,-0.01464,0.005169,-0.004935,0.005045,-0.004508,0.009553,-0.1950330927,0.00387841735,-0.0799056693475549
-20.4019,0.01507,-0.01352,0.004851,-0.00461,0.004708,-0.004185,0.008893,-0.1814340967,0.00400753934999999,-0.0825409396733548
-20.3879,0.0139,-0.0124,0.004533,-0.004292,0.004368,-0.003865,0.008233,-0.1678535807,0.00412742135000002,-0.0849859534151553
-20.3729,0.01274,-0.01131,0.004223,-0.003987,0.004033,-0.003556,0.007589,-0.1546099381,0.00424608634999999,-0.0874044298061548
-20.3589,0.01162,-0.01025,0.003928,-0.003704,0.003708,-0.003262,0.00697,-0.141901533,0.00434799935000001,-0.0894800101038552
-20.3449,0.01053,-0.009255,0.003654,-0.003445,0.003401,-0.002987,0.006388,-0.1299632212,0.00444150535000001,-0.0913830633832551
-20.3309,0.009503,-0.008319,0.003405,-0.003216,0.003114,-0.002735,0.005849,-0.1189154341,0.00452716435,-0.093125213970355
-20.3159,0.008541,-0.007449,0.003186,-0.003018,0.002851,-0.002508,0.005359,-0.1088729081,0.00461122435000001,-0.0948336265368551
-20.3019,0.007648,-0.006651,0.003,-0.002855,0.002615,-0.002307,0.004922,-0.0999259518,0.00468319135,-0.096295218556155
-20.2879,0.006829,-0.005923,0.002849,-0.002728,0.002405,-0.002133,0.004538,-0.0920664902,0.00474941135,-0.097639165650155
-20.2739,0.006084,-0.005264,0.002734,-0.002639,0.002225,-0.001986,0.004211,-0.0853733929,0.00481065435,-0.0988812448318549
-20.2589,0.005411,-0.004673,0.002658,-0.002589,0.002073,-0.001867,0.00394,-0.079820066,0.00487178685,-0.100120195773605
-20.2449,0.004807,-0.004146,0.002621,-0.002578,0.001949,-0.001775,0.003724,-0.0753920076,0.00492543485,-0.101206680288805
-20.2309,0.00427,-0.003678,0.002625,-0.002609,0.001855,-0.00171,0.003565,-0.0721231585,0.00497645785000001,-0.102239286451505
-20.2169,0.003795,-0.003267,0.002671,-0.002683,0.001789,-0.001672,0.003461,-0.0699706909,0.00502563985000001,-0.103233943397305
-20.2019,0.003378,-0.002908,0.002761,-0.0028,0.001751,-0.001661,0.003412,-0.0689288828,0.00507718735000001,-0.104275690200055
-20.1879,0.003016,-0.002597,0.002896,-0.002963,0.001742,-0.001677,0.003419,-0.0690224301,0.00512500435000001,-0.105241349390355
-20.1739,0.002703,-0.002331,0.003079,-0.003173,0.001761,-0.001719,0.00348,-0.070205172,0.00517329735,-0.106215942605055
-20.1599,0.002437,-0.002105,0.003311,-0.003433,0.001807,-0.001789,0.003596,-0.0724950004,0.00522282935,-0.107214843811855
-20.1449,0.002213,-0.001916,0.003595,-0.003744,0.001883,-0.001886,0.003769,-0.0759261281,0.00527806685,-0.108328002275605
-20.1309,0.00203,-0.001763,0.003932,-0.004109,0.001986,-0.002009,0.003995,-0.0804229455,0.00533241485,-0.109422445790805
-20.1169,0.001883,-0.001642,0.004326,-0.004528,0.002118,-0.00216,0.004278,-0.0860600982,0.00539032585,-0.110587827096705
-20.1029,0.001771,-0.001552,0.004777,-0.005004,0.002278,-0.002337,0.004615,-0.0927748835,0.00545257684999999,-0.111839671968605
-20.0889,0.001693,-0.001492,0.005288,-0.005537,0.002467,-0.002541,0.005008,-0.1006052112,0.00551993785000001,-0.113193332631505
-20.0739,0.001646,-0.00146,0.00586,-0.006127,0.002683,-0.002771,0.005454,-0.1094830506,0.00559840285000001,-0.114768994595005
-20.0599,0.001631,-0.001455,0.006492,-0.006773,0.002927,-0.003024,0.005951,-0.1193764649,0.00567823785000001,-0.116371011203505
-20.0459,0.001646,-0.001478,0.007184,-0.007472,0.003195,-0.003299,0.006494,-0.1301780746,0.00576535285,-0.118117892980005
-20.0319,0.001692,-0.001529,0.007933,-0.008219,0.003486,-0.003593,0.007079,-0.1418058201,0.00586036385,-0.120021780242905
-20.0169,0.001769,-0.001608,0.008734,-0.009009,0.003798,-0.003901,0.007699,-0.1541101131,0.00597119885,-0.122241149741905
-20.0029,0.001878,-0.001717,0.009583,-0.009834,0.004125,-0.00422,0.008345,-0.1669242005,0.00608350685,-0.124488389937105
-19.9889,0.002021,-0.001856,0.01047,-0.01068,0.004462,-0.004543,0.009005,-0.1800000445,0.00620495684999999,-0.126916859652105
-19.9749,0.002198,-0.002027,0.01139,-0.01155,0.004805,-0.004864,0.009669,-0.1931373081,0.00633567484999999,-0.129528821120305
-19.9599,0.002413,-0.002233,0.01232,-0.01242,0.005147,-0.005177,0.010324,-0.2060660076,0.00648562234999999,-0.132522845988055
-19.9459,0.002666,-0.002475,0.01326,-0.01327,0.00548,-0.005474,0.010954,-0.2184873886,0.00663456834999999,-0.135494719761455
-19.9319,0.00296,-0.002756,0.0142,-0.01411,0.005797,-0.005748,0.011545,-0.2301137855,0.00679206135000002,-0.138634927980155
-19.9179,0.003298,-0.003078,0.01512,-0.01491,0.006091,-0.005994,0.012085,-0.2407078215,0.00695747135000001,-0.141930679229155
-19.9029,0.003681,-0.003443,0.016,-0.01567,0.006357,-0.006206,0.012563,-0.2500401327,0.00714233135000002,-0.145611288885655
-19.8889,0.004111,-0.003854,0.01685,-0.01639,0.006588,-0.006381,0.012969,-0.2579391441,0.00732105535000001,-0.149167143823255
-19.8749,0.00459,-0.004311,0.01766,-0.01706,0.006781,-0.006517,0.013298,-0.2642964202,0.00750492435,-0.152822792773355
-19.8609,0.005117,-0.004815,0.01842,-0.01769,0.006935,-0.006615,0.01355,-0.269115195,0.00769286034999999,-0.156556674079755
-19.8459,0.005691,-0.005367,0.01914,-0.01827,0.00705,-0.006676,0.013726,-0.2724048234,0.00789743035,-0.160618074217755
-19.8319,0.006312,-0.005964,0.01981,-0.01882,0.007166,-0.006729,0.013895,-0.2755642505,0.00809077734999999,-0.164453857735055
-19.8179,0.006973,-0.006604,0.02045,-0.01936,0.007244,-0.006774,0.014018,-0.2778073222,0.00828616834999998,-0.168327458743955
-19.8039,0.00767,-0.007281,0.02104,-0.01986,0.00726,-0.006768,0.014028,-0.2778091092,0.00848249035000002,-0.172216773763755
-19.7889,0.008392,-0.007987,0.02158,-0.02033,0.007192,-0.006666,0.013858,-0.2742345762,0.00869163534999998,-0.176357101404255
-19.7749,0.00913,-0.008713,0.02209,-0.0208,0.007158,-0.006615,0.013773,-0.2723596977,0.00888505235000002,-0.180183261321555
-19.7609,0.009868,-0.009446,0.02257,-0.02125,0.007106,-0.006554,0.01366,-0.269933894,0.00907708335000001,-0.183979316463455
-19.7469,0.01059,-0.01017,0.023,-0.02168,0.007039,-0.006487,0.013526,-0.2670965694,0.00926738535,-0.187738529707255
-19.7319,0.01127,-0.01084,0.02337,-0.02207,0.006956,-0.006406,0.013362,-0.2636576478,0.00946904535000001,-0.191719186336255
-19.7179,0.01189,-0.0115,0.02367,-0.02241,0.006855,-0.006328,0.013183,-0.2599410757,0.00965486035,-0.195384377400755
-19.7039,0.01245,-0.01209,0.02388,-0.02269,0.006748,-0.006243,0.012991,-0.2559733649,0.00983807835,-0.198995778484955
-19.6899,0.01293,-0.01259,0.02398,-0.02287,0.006626,-0.006147,0.012773,-0.2514990927,0.01001842635,-0.202548085688155
-19.6749,0.01329,-0.013,0.02395,-0.02294,0.006485,-0.006037,0.012522,-0.2463690978,0.01020813885,-0.206282097116905
-19.6609,0.01353,-0.01329,0.02378,-0.02288,0.006326,-0.005912,0.012238,-0.2406100942,0.01038145885,-0.209690951460905
-19.6469,0.01363,-0.01344,0.02346,-0.02268,0.006146,-0.005768,0.011914,-0.2340731666,0.01055052285,-0.213013734286505
-19.6329,0.0136,-0.01347,0.02298,-0.02232,0.005945,-0.005605,0.01155,-0.226759995,0.01071477085,-0.216239566417705
-19.6179,0.01343,-0.01335,0.02234,-0.0218,0.005724,-0.005421,0.011145,-0.2186414955,0.01088498335,-0.219580077596455
-19.6039,0.01313,-0.01311,0.02156,-0.02114,0.005486,-0.005218,0.010704,-0.2098401456,0.01103792635,-0.222579449084155
-19.5899,0.01271,-0.01274,0.02065,-0.02033,0.005232,-0.004998,0.01023,-0.200404677,0.01118446435,-0.225451162842355
-19.5759,0.01219,-0.01227,0.01962,-0.01941,0.004969,-0.004765,0.009734,-0.1905518106,0.01132421235,-0.228187858255555
-19.5609,0.01159,-0.01171,0.01851,-0.01838,0.0047,-0.004524,0.009224,-0.1804297416,0.01146639735,-0.230970219897055
-19.5469,0.01092,-0.01107,0.01734,-0.01728,0.004431,-0.004279,0.00871,-0.170253499,0.01159193535,-0.233425002581255
-19.5329,0.01021,-0.01038,0.01613,-0.01614,0.004168,-0.004037,0.008205,-0.1602674445,0.01171034035,-0.235738649185755
-19.5189,0.009472,-0.00966,0.01491,-0.01497,0.003916,-0.003801,0.007717,-0.1506273513,0.01182179435,-0.237914912756355
-19.5039,0.008726,-0.008924,0.0137,-0.01379,0.003682,-0.003579,0.007261,-0.1416178179,0.01193412935,-0.240106751525355
-19.4899,0.007986,-0.008189,0.01252,-0.01265,0.003468,-0.003375,0.006843,-0.1333693857,0.01203285735,-0.242031661950555
-19.4759,0.007265,-0.007468,0.0114,-0.01153,0.00328,-0.003192,0.006472,-0.1260480248,0.01212606235,-0.243847583824055
-19.4619,0.00658,-0.006777,0.01033,-0.01048,0.003124,-0.003038,0.006162,-0.1199242278,0.01221450035,-0.245569389592255
-19.4469,0.005923,-0.006113,0.009333,-0.009484,0.002997,-0.00291,0.005907,-0.1148728383,0.01230501785,-0.247330367588005
-19.4329,0.005311,-0.00549,0.008413,-0.008561,0.002907,-0.002816,0.005723,-0.1112144867,0.01238642785,-0.248912978863005
-19.4189,0.004743,-0.004911,0.007572,-0.007714,0.002854,-0.002757,0.005611,-0.1089594479,0.01246576585,-0.250454196405205
-19.4049,0.004221,-0.004377,0.006812,-0.006946,0.002842,-0.002736,0.005578,-0.1082405322,0.01254408885,-0.251974596265905
-19.3899,0.003745,-0.003888,0.006132,-0.006256,0.002872,-0.002754,0.005626,-0.1090875774,0.01262811885,-0.253604557087905
-19.3759,0.003313,-0.003444,0.005528,-0.005643,0.002947,-0.002815,0.005762,-0.1116439358,0.01270783485,-0.255149677680305
-19.3619,0.002926,-0.003043,0.005005,-0.005102,0.00307,-0.00292,0.00599,-0.115977781,0.01279009885,-0.256743029697905
-19.3479,0.002577,-0.002683,0.004551,-0.004638,0.003243,-0.003073,0.006316,-0.1222013364,0.01287624085,-0.258410283519705
-19.3329,0.002267,-0.002362,0.00417,-0.004244,0.003468,-0.003276,0.006744,-0.1303810776,0.01297419085,-0.260304651624705
-19.3189,0.00199,-0.002075,0.003849,-0.00391,0.003749,-0.00353,0.007279,-0.1406222731,0.01307235185,-0.262201675079605
-19.3049,0.001746,-0.001821,0.003588,-0.003637,0.004089,-0.003841,0.00793,-0.153087857,0.01317881485,-0.264257645990305
-19.2909,0.00153,-0.001597,0.003388,-0.003425,0.004491,-0.00421,0.008701,-0.1678501209,0.01329523185,-0.266504211835605
-19.2759,0.001341,-0.001399,0.003243,-0.003268,0.004958,-0.004641,0.009599,-0.1850293641,0.01343248185,-0.269150807973105
-19.2619,0.001174,-0.001226,0.003149,-0.003163,0.005493,-0.005136,0.010629,-0.2047347351,0.01357407785,-0.271879156667505
-19.2479,0.001028,-0.001074,0.003104,-0.003107,0.006099,-0.005697,0.011796,-0.2270482284,0.01373105285,-0.274901637412005
-19.2339,9.012E-4,-9.41E-4,0.003106,-0.003098,0.006777,-0.006327,0.013104,-0.2520410256,0.01390535285,-0.278255262190005
-19.2189,7.906E-4,-8.254E-4,0.00315,-0.003132,0.007527,-0.007025,0.014552,-0.2796734328,0.01411277285,-0.282243120628005
-19.2049,6.946E-4,-7.25E-4,0.003234,-0.003206,0.008347,-0.007791,0.016138,-0.3099286762,0.01432760285,-0.286370335391006
-19.1909,6.116E-4,-6.382E-4,0.003355,-0.003318,0.009235,-0.008622,0.017857,-0.3426919013,0.01456556785,-0.290938679433505
-19.1769,5.402E-4,-5.633E-4,0.003509,-0.003463,0.01018,-0.009512,0.019692,-0.3776315148,0.01482841085,-0.295980943346205
-19.1619,4.791E-4,-4.992E-4,0.003691,-0.003637,0.01118,-0.01045,0.02163,-0.414471897,0.01513832585,-0.301921718934705
-19.1479,4.27E-4,-4.445E-4,0.003897,-0.003836,0.01222,-0.01143,0.02365,-0.452847835,0.01545528585,-0.307992957058705
-19.1339,3.831E-4,-3.982E-4,0.00412,-0.004053,0.01329,-0.01244,0.02573,-0.492315247,0.01580094585,-0.314609098632705
-19.1199,3.465E-4,-3.595E-4,0.004353,-0.004282,0.01435,-0.01345,0.0278,-0.53153322,0.01617565585,-0.321776037901704
-19.1049,3.164E-4,-3.276E-4,0.00459,-0.004516,0.0154,-0.01444,0.02984,-0.570090216,0.01660795585,-0.330038213671705
-19.0909,2.922E-4,-3.018E-4,0.004822,-0.00474,0.01639,-0.01539,0.03178,-0.606708802,0.01703929585,-0.338275806797704
-19.0769,2.734E-4,-2.816E-4,0.005033,-0.00495,0.01731,-0.01627,0.03358,-0.640602302,0.0174968158500001,-0.347006984525706
-19.0629,2.595E-4,-2.665E-4,0.005222,-0.005149,0.01812,-0.01706,0.03518,-0.670632822,0.01797813585,-0.356185630393706
-19.0479,2.503E-4,-2.562E-4,0.00539,-0.00532,0.0188,-0.01773,0.03653,-0.695819787,0.0185159608500001,-0.366434024961206
-19.0339,2.455E-4,-2.503E-4,0.00552,-0.005455,0.01933,-0.01826,0.03759,-0.715484301,0.01903480085,-0.376313153577206
-19.0199,2.449E-4,-2.488E-4,0.005606,-0.005547,0.01968,-0.01862,0.0383,-0.72846217,0.01956603085,-0.386420778874205
-19.0059,2.485E-4,-2.515E-4,0.005644,-0.005592,0.01984,-0.0188,0.03864,-0.734387976,0.02010461085,-0.396660729896205
-18.9919,2.562E-4,-2.584E-4,0.005632,-0.005589,0.01981,-0.0188,0.03861,-0.733277259,0.02064536085,-0.406934386541204
-18.9769,2.68E-4,-2.694E-4,0.005571,-0.005536,0.01958,-0.01861,0.03819,-0.724727811,0.02122136085,-0.417869424566205
-18.9629,2.842E-4,-2.848E-4,0.005462,-0.005435,0.01916,-0.01824,0.0374,-0.70921246,0.02175049085,-0.427907006463204
-18.9489,3.047E-4,-3.046E-4,0.00531,-0.005292,0.01858,-0.01771,0.03629,-0.687655581,0.0222663208500001,-0.437685082750206
-18.9349,3.3E-4,-3.29E-4,0.005121,-0.005111,0.01784,-0.01704,0.03488,-0.660449312,0.02276451085,-0.447121817001206
-18.9199,3.601E-4,-3.583E-4,0.004903,-0.004899,0.01699,-0.01625,0.03324,-0.628897476,0.0232754108500001,-0.456791917911206
-18.9059,3.953E-4,-3.927E-4,0.004662,-0.004665,0.01605,-0.01537,0.03142,-0.594023378,0.02372803085,-0.465352363889206
-18.8919,4.36E-4,-4.325E-4,0.004408,-0.004415,0.01504,-0.01442,0.02946,-0.556555374,0.02415419085,-0.473406415153205
-18.8779,4.822E-4,-4.777E-4,0.004148,-0.004159,0.01399,-0.01343,0.02742,-0.517632018,0.02455235085,-0.480925726897205
-18.8629,5.343E-4,-5.287E-4,0.003889,-0.003903,0.01294,-0.01243,0.02537,-0.478551773,0.02494827585,-0.488397105329705
-18.8489,5.792E-4,-5.856E-4,0.003619,-0.003653,0.01189,-0.01144,0.02333,-0.439744837,0.02528917585,-0.494825181599705
-18.8349,6.392E-4,-6.305E-4,0.003375,-0.003391,0.01087,-0.01046,0.02133,-0.401748417,0.02560179585,-0.500715634377705
-18.8209,7.109E-4,-7.011E-4,0.003158,-0.003174,0.009896,-0.009535,0.019431,-0.3657089079,0.02588712285,-0.506087835652004
-18.8059,7.878E-4,-7.766E-4,0.002961,-0.002977,0.008978,-0.008657,0.017635,-0.3316420465,0.02616511785,-0.511317967810004
-18.7919,8.692E-4,-8.565E-4,0.002787,-0.002802,0.008123,-0.007836,0.015959,-0.2998999321,0.02640027585,-0.515738761660205
-18.7779,9.543E-4,-9.401E-4,0.002637,-0.002651,0.007333,-0.007078,0.014411,-0.2706083169,0.02661286585,-0.519732319403205
-18.7639,0.001042,-0.001026,0.002511,-0.002524,0.006611,-0.006383,0.012994,-0.2438181166,0.02680470085,-0.523333304437705
-18.7489,0.001131,-0.001114,0.00241,-0.002421,0.005955,-0.005752,0.011707,-0.2194933723,0.02698995835,-0.526808140604455
-18.7349,0.00122,-0.001201,0.002333,-0.002341,0.005364,-0.005182,0.010546,-0.1975782554,0.02714572935,-0.529727641998355
-18.7209,0.001307,-0.001285,0.002277,-0.002284,0.004835,-0.004671,0.009506,-0.1779608754,0.02728609335,-0.532356415913955
-18.7069,0.001389,-0.001366,0.002242,-0.002247,0.004362,-0.004214,0.008576,-0.1604303744,0.02741266735,-0.534725154662555
-18.6919,0.001465,-0.001439,0.002224,-0.002227,0.003941,-0.003807,0.007748,-0.1448248412,0.02753509735,-0.537014568779555
-18.6779,0.001532,-0.001505,0.002222,-0.002222,0.003566,-0.003444,0.00701,-0.130932079,0.02763840335,-0.538944867220955
-18.6639,0.001588,-0.001559,0.002231,-0.002228,0.003233,-0.003122,0.006355,-0.1186090845,0.02773195835,-0.540691655365455
-18.6499,0.001632,-0.001602,0.002248,-0.002243,0.002936,-0.002834,0.00577,-0.107609923,0.02781683335,-0.542275188417955
-18.6349,0.001662,-0.00163,0.00227,-0.002262,0.002671,-0.002577,0.005248,-0.0977959552,0.02789946835,-0.543815732504455
-18.6209,0.001676,-0.001644,0.002293,-0.002283,0.002433,-0.002347,0.00478,-0.089007902,0.02796966435,-0.545123359504855
-18.6069,0.001676,-0.001642,0.002313,-0.002301,0.002219,-0.002138,0.004357,-0.0810702633,0.02803362335,-0.546313906661955
-18.5929,0.001659,-0.001625,0.002328,-0.002313,0.002024,-0.00195,0.003974,-0.0738881846,0.02809194035,-0.547398615797255
-18.5779,0.001632,-0.001598,0.002334,-0.002316,0.001849,-0.00178,0.003629,-0.0674191991,0.02814896285,-0.548458421175005
-18.5639,0.001588,-0.001554,0.002328,-0.002308,0.001686,-0.001623,0.003309,-0.0614279451,0.02819752885,-0.549360351184405
-18.5499,0.001532,-0.001498,0.002309,-0.002287,0.001536,-0.001478,0.003014,-0.0559093986,0.02824178985,-0.550181712590305
-18.5359,0.001462,-0.001429,0.002275,-0.002252,0.001396,-0.001342,0.002738,-0.0507512942,0.02828205385,-0.550928337439905
