,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated Y1,Integrated Y2,Integrated Y3,Integrated Y4,Integrated Y5,Integrated Y6,Integrated Y7,Integrated Y8,Integrated Y9,Integrated Y10,Integrated Y11,Integrated Y12,,,,,Integrated Y13,Integrated Y14
,s,,py,,pz,,px,,dxy,,dyz,,dz2,,dxz,,dx2-dy2,,t2g,,eg,,t2g_tot,eg_tot,t2g*E,eg*E,t2g_up*E,t2g_down*E,eg_up*E,eg_down*E,"Integrate of T x=(-21.6803,-0.0143) Area = 2.24703","Integrate of U x=(-21.6803,-0.0143) Area = -1.44937","Integrate of V x=(-21.6803,-0.0143) Area = 1.83374","Integrate of W x=(-21.6803,-0.0143) Area = -1.75636","Integrate of X x=(-21.6803,-0.0143) Area = 3.69639","Integrate of Y x=(-21.6803,-0.0143) Area = 3.5901","Integrate of Z x=(-21.6803,-0.0143) Area = -9.45528","Integrate of AA x=(-21.6803,-0.0143) Area = -4.84644","Integrate of AB x=(-21.6803,-0.0143) Area = -5.82819","Integrate of AC x=(-21.6803,-0.0143) Area = 3.62708","Integrate of AD x=(-21.6803,-0.0143) Area = -2.9336","Integrate of AE x=(-21.6803,-0.0143) Area = 1.91283",,,,,"Integrate of AT x=(-21.6803,-0.0143) Area = 4.52036","Integrate of AU x=(-21.6803,-0.0143) Area = -6.19123"
-17.9533,0.002044,-0.002034,8.117E-4,-8.12E-4,3E-8,-3E-8,0.002704,-0.002731,0.001736,-0.001698,2E-8,-2E-8,5.783E-4,-5.755E-4,4E-8,-4E-8,3.477E-4,-3.4E-4,0.00173606,-0.00169806,9.26E-4,-9.155E-4,0.00343412,0.0018415,-0.061653786596,-0.03306100195,-0.031168005998,0.030485780598,-0.0166247558,0.01643624615,0.00979610845499998,-0.00954212376999998,0.004311833485,-0.004299007055,0.019338232225,0.00861084054,-0.368033181133132,-0.171774397589277,-0.186477929370766,0.181555251762366,-0.0860357362945504,0.0857386612947265,5.7836E-4,-5.7556E-4,0.00115392,-0.020716671936,0.00818562207,-0.163530986800221
-17.9393,0.002205,-0.002194,8.931E-4,-8.932E-4,3E-8,-3E-8,0.002802,-0.002832,0.001871,-0.001833,2E-8,-2E-8,6.239E-4,-6.206E-4,4E-8,-4E-8,3.675E-4,-3.596E-4,0.00187106,-0.00183306,9.914E-4,-9.802E-4,0.00370412,0.0019716,-0.066449319916,-0.03536912388,-0.033565506658,0.032883813258,-0.01778502202,0.01758410186,0.00982135829499998,-0.00956684160999998,0.004325255285,-0.004312276955,0.019388199905,0.00863753224,-0.368929902878716,-0.172253408470087,-0.186931063959358,0.181998838919358,-0.0862766047392904,0.0859768037307965,6.2396E-4,-6.2066E-4,0.00124462,-0.022327611566,0.00820241185,-0.163832296784735
-17.9243,0.002362,-0.002349,9.792E-4,-9.792E-4,3E-8,-3E-8,0.002883,-0.002915,0.002005,-0.001966,2E-8,-2E-8,6.684E-4,-6.647E-4,4E-8,-4E-8,3.864E-4,-3.784E-4,0.00200506,-0.00196606,0.0010548,-0.0010431,0.00397112,0.0020979,-0.071179546216,-0.03760338897,-0.035939296958,0.035240249258,-0.01890655164,0.01869683733,0.00985042919499998,-0.00959533500999998,0.004340601785,-0.004327451705,0.019445764205,0.00866805349,-0.369962119374706,-0.172800702316462,-0.187452349986478,0.182509769388228,-0.0865517915417404,0.0862489107747215,6.6846E-4,-6.6476E-4,0.00133322,-0.023897035246,0.00822174565,-0.164178981635825
-17.9103,0.002518,-0.002503,0.00107,-0.00107,4E-8,-4E-8,0.002946,-0.00298,0.00214,-0.0021,3E-8,-3E-8,7.126E-4,-7.083E-4,5E-8,-5E-8,4.05E-4,-3.967E-4,0.00214008,-0.00210008,0.0011176,-0.001105,0.00424016,0.0022226,-0.075942537648,-0.03980743278,-0.038329474824,0.037613062824,-0.02001655128,0.0197908815,0.00987944517499998,-0.00962379798999998,0.004355808585,-0.004342488405,0.019503243165,0.00869829699,-0.370991973961754,-0.173342578068712,-0.187972231388952,0.183019742572802,-0.0868242532621804,0.0865183248065314,7.1268E-4,-7.0838E-4,0.00142106,-0.025451610918,0.00824102560999999,-0.164524422158973
-17.8953,0.002655,-0.002639,0.001164,-0.001163,4E-8,-4E-8,0.002989,-0.003024,0.002265,-0.002225,3E-8,-3E-8,7.514E-4,-7.467E-4,5E-8,-5E-8,4.215E-4,-4.13E-4,0.00226508,-0.00222508,0.0011729,-0.0011597,0.00449016,0.0023326,-0.080352760248,-0.04174257678,-0.040534286124,0.039818474124,-0.02098939737,0.02075317941,0.00991248387499998,-0.00965623668999998,0.004372987335,-0.004359473655,0.019568720565,0.00873246099,-0.372164188695974,-0.173954203140412,-0.188563709596062,0.183600479099912,-0.0871317978770554,0.0868224052633565,7.5148E-4,-7.4678E-4,0.00149826,-0.026811812178,0.00826292051,-0.164916397832193
-17.8813,0.00278,-0.002762,0.001261,-0.001259,4E-8,-4E-8,0.003012,-0.003048,0.002384,-0.002343,3E-8,-3E-8,7.867E-4,-7.815E-4,5E-8,-5E-8,4.369E-4,-4.283E-4,0.00238408,-0.00234308,0.0012236,-0.0012098,0.00472716,0.0024334,-0.084527766108,-0.04351235542,-0.042630449704,0.041897316404,-0.02187955868,0.02163279674,0.00994502799499998,-0.00968821380999998,0.004389762835,-0.004376060155,0.019633241805,0.00876582299,-0.373318352380466,-0.174550987665812,-0.189145862746858,0.184172489633608,-0.0874318805694054,0.0871191070964064,7.8678E-4,-7.8158E-4,0.00156836,-0.028044315668,0.00828438684999999,-0.165300390727115
-17.8663,0.002884,-0.002865,0.001357,-0.001356,4E-8,-4E-8,0.003017,-0.003053,0.002489,-0.002452,3E-8,-3E-8,8.161E-4,-8.105E-4,5E-8,-5E-8,4.508E-4,-4.42E-4,0.00248908,-0.00245208,0.0012669,-0.0012525,0.00494116,0.0025194,-0.088280246908,-0.04501235622,-0.044470650004,0.043809596904,-0.02263481547,0.02237754075,0.00998157669499998,-0.00972417750999998,0.004408441585,-0.004394527405,0.019705754205,0.00880296899,-0.374614412478086,-0.175214923003112,-0.189799120994668,0.184815291483418,-0.0877657383755304,0.0874491846275815,8.1618E-4,-8.1058E-4,0.00162676,-0.029064182188,0.00830835024999999,-0.165728704461035
-17.8523,0.002972,-0.002951,0.001452,-0.00145,4E-8,-4E-8,0.003003,-0.003039,0.002585,-0.002547,3E-8,-3E-8,8.411E-4,-8.35E-4,5E-8,-5E-8,4.638E-4,-4.548E-4,0.00258508,-0.00254708,0.0013049,-0.0012898,0.00513216,0.0025947,-0.091620859968,-0.04632136281,-0.046149623684,0.045471236284,-0.02329546627,0.02302589654,0.010017095815,-0.00975917162999998,0.004426444185,-0.004412323505,0.019776267445,0.00883876769,-0.375873720226218,-0.175854259036322,-0.190433462910484,0.185440257315734,-0.0880872503477104,0.0877670086886114,8.4118E-4,-8.3508E-4,0.00167626,-0.029925096398,0.00833147138999999,-0.166141629411137
-17.8373,0.003034,-0.003012,0.001547,-0.001544,4E-8,-4E-8,0.002973,-0.003008,0.002666,-0.00263,3E-8,-3E-8,8.586E-4,-8.521E-4,5E-8,-5E-8,4.753E-4,-4.66E-4,0.00266608,-0.00263008,0.0013339,-0.0013181,0.00529616,0.002652,-0.094469194768,-0.0473045196,-0.047555668784,0.046913525984,-0.02379317447,0.02351134513,0.010056479515,-0.00979800032999998,0.004446235185,-0.004431882755,0.019854479845,0.00887811794,-0.377269395636738,-0.176556453154397,-0.191136252603994,0.186133143032744,-0.0884404151532604,0.0881160380011364,8.5868E-4,-8.5218E-4,0.00171086,-0.030517123078,0.00835687478999999,-0.166594946057207
-17.8233,0.003078,-0.003054,0.001638,-0.001634,4E-8,-4E-8,0.002928,-0.002962,0.002734,-0.002698,3E-8,-3E-8,8.709E-4,-8.64E-4,6E-8,-6E-8,4.86E-4,-4.764E-4,0.00273409,-0.00269809,0.0013569,-0.0013404,0.00543218,0.0026973,-0.096819373794,-0.04807478709,-0.048730506297,0.048088867497,-0.02418443577,0.02389035132,0.010094280705,-0.00983529751999998,0.004465070785,-0.004450492255,0.019929578225,0.00891556304,-0.378608415616672,-0.177224108301227,-0.191810255829561,0.186798159787111,-0.0887762584249404,0.0884478498762864,8.7099E-4,-8.6409E-4,0.00173508,-0.030924851364,0.00838099636999999,-0.167025039878301
-17.8083,0.003095,-0.00307,0.001723,-0.001719,4E-8,-4E-8,0.002871,-0.002903,0.002784,-0.00275,3E-8,-3E-8,8.758E-4,-8.686E-4,6E-8,-6E-8,4.954E-4,-4.855E-4,0.00278409,-0.00275009,0.0013712,-0.0013541,0.00553418,0.0027253,-0.098554337694,-0.04853295999,-0.049579909947,0.048974427747,-0.02441874096,0.02411421903,0.010135667055,-0.00987615886999998,0.004485531535,-0.004470701005,0.020011825925,0.00895623254,-0.380073718452832,-0.177948666404327,-0.192547583951391,0.187526134501441,-0.0891407822504154,0.0888078841539114,8.7589E-4,-8.6869E-4,0.00174458,-0.031068004014,0.00840709381999999,-0.167489986293636
-17.7943,0.003089,-0.003063,0.001802,-0.001797,4E-8,-4E-8,0.002802,-0.002832,0.002818,-0.002785,3E-8,-3E-8,8.741E-4,-8.666E-4,6E-8,-6E-8,5.037E-4,-4.935E-4,0.00281809,-0.00278509,0.0013778,-0.0013601,0.00560318,0.0027379,-0.099704665874,-0.04871901397,-0.050145938887,0.049558726987,-0.02451698654,0.02420202743,0.010174882315,-0.00991490512999998,0.004504774535,-0.004489700405,0.020089787445,0.00899447494,-0.381461531477808,-0.178629430222047,-0.193245664893229,0.188215866584579,-0.0894833323429154,0.0891460978791314,8.7419E-4,-8.6669E-4,0.00174088,-0.030977740984,0.00843149203999999,-0.167924306508622
-17.7793,0.003059,-0.003032,0.001872,-0.001866,4E-8,-4E-8,0.002724,-0.002752,0.002834,-0.002802,3E-8,-3E-8,8.655E-4,-8.578E-4,5E-8,-5E-8,5.107E-4,-5.002E-4,0.00283408,-0.00280208,0.0013762,-0.001358,0.00563616,0.0027342,-0.100206979488,-0.04861216206,-0.050387958544,0.049819020944,-0.02446787266,0.0241442894,0.01021727359,-0.00995680890499998,0.004525429535,-0.004510086155,0.020174082495,0.00903551569,-0.382960868818023,-0.179359414042272,-0.193999669123961,0.188961199694061,-0.0898507187869154,0.0895086952553564,8.6558E-4,-8.5788E-4,0.00172346,-0.030641912378,0.00845747458999999,-0.168386453908837
-17.7653,0.003012,-0.002984,0.001932,-0.001925,3E-8,-3E-8,0.00264,-0.002665,0.002832,-0.002801,3E-8,-3E-8,8.52E-4,-8.442E-4,5E-8,-5E-8,5.168E-4,-5.06E-4,0.00283208,-0.00280108,0.0013688,-0.0013502,0.00563316,0.002719,-0.100074777348,-0.0483038507,-0.050312750824,0.049762026524,-0.02431714264,0.02398670806,0.01025693671,-0.00999603102499998,0.004544644535,-0.004529043555,0.020252967735,0.00907368809,-0.384362841115875,-0.180037826131592,-0.194704574089537,0.189658267026337,-0.0901922138940154,0.0898456122375764,8.5208E-4,-8.4428E-4,0.00169636,-0.030136344308,0.00848141332999999,-0.168811901705639
-17.7503,0.002947,-0.002919,0.00198,-0.001972,3E-8,-3E-8,0.00255,-0.002572,0.002813,-0.002782,3E-8,-3E-8,8.336E-4,-8.258E-4,5E-8,-5E-8,5.217E-4,-5.106E-4,0.00281308,-0.00278208,0.0013553,-0.0013364,0.00559516,0.0026917,-0.099315768548,-0.04777848251,-0.049933013924,0.049382754624,-0.02405698159,0.02372150092,0.01029927541,-0.010037904725,0.004565075285,-0.004549193055,0.020337180135,0.00911426834,-0.385858270210095,-0.180758443630667,-0.195456417325147,0.190401852884947,-0.0905550198257404,0.0902034238049264,8.3368E-4,-8.2588E-4,0.00165956,-0.029457687868,0.00850658272999999,-0.169258856946959
-17.7363,0.002869,-0.00284,0.002015,-0.002007,3E-8,-3E-8,0.002456,-0.002476,0.002776,-0.002746,3E-8,-3E-8,8.113E-4,-8.035E-4,5E-8,-5E-8,5.253E-4,-5.14E-4,0.00277608,-0.00274608,0.0013366,-0.0013175,0.00552216,0.0026541,-0.097942686408,-0.04707391383,-0.049237387704,0.048705298704,-0.02370633858,0.02336757525,0.01033839953,-0.010076601845,0.004583918585,-0.004567770355,0.020415001375,0.00915168894,-0.387239079394787,-0.181422410405047,-0.196150610136543,0.191088469258243,-0.0908893630669304,0.0905330473381164,8.1138E-4,-8.0358E-4,0.00161496,-0.028643415048,0.00852950436999999,-0.169665564667371
-17.7213,0.00278,-0.002751,0.002038,-0.002028,3E-8,-3E-8,0.00236,-0.002378,0.002722,-0.002693,3E-8,-3E-8,7.86E-4,-7.783E-4,5E-8,-5E-8,5.276E-4,-5.16E-4,0.00272208,-0.00269308,0.0013136,-0.0012943,0.00541516,0.0026079,-0.095963674908,-0.04621537827,-0.048238796304,0.047724878604,-0.02327869968,0.02293667859,0.01037963573,-0.010117395545,0.004603795085,-0.004587358855,0.020497031275,0.00919115394,-0.388693377104657,-0.182122080095797,-0.196881681516603,0.191811695588053,-0.0912417508538804,0.0908803292419164,7.8608E-4,-7.7838E-4,0.00156446,-0.027724264998,0.00855335001999999,-0.170088322267716
-17.7073,0.002683,-0.002655,0.002046,-0.002036,3E-8,-3E-8,0.002263,-0.002279,0.002653,-0.002624,3E-8,-3E-8,7.587E-4,-7.511E-4,5E-8,-5E-8,5.283E-4,-5.165E-4,0.00265308,-0.00262408,0.001287,-0.0012676,0.00527716,0.0025546,-0.093444255268,-0.04523506858,-0.046978883484,0.046465371784,-0.0227892951,0.02244577348,0.01041726185,-0.010154615665,0.004621999285,-0.004605292155,0.020571877515,0.00922729144,-0.390019232615889,-0.182762233223747,-0.197548205275119,0.192471027340769,-0.0915642268173404,0.0911980064064064,7.5878E-4,-7.5118E-4,0.00150996,-0.026737314708,0.00857487095999999,-0.170469553325658
-17.6923,0.002583,-0.002556,0.00204,-0.002029,3E-8,-3E-8,0.002165,-0.002179,0.00257,-0.002542,3E-8,-3E-8,7.302E-4,-7.229E-4,5E-8,-4E-8,5.273E-4,-5.154E-4,0.00257008,-0.00254207,0.0012575,-0.0012383,0.00511215,0.0024958,-0.090445691445,-0.04415644234,-0.045470626384,0.044975065061,-0.02224806725,0.02190837509,0.01045643555,-0.01019336179,0.004641083035,-0.004624086405,0.02064979734,0.00926516944,-0.391398407216236,-0.183432669555647,-0.198241576599129,0.193156830617107,-0.0919020070349654,0.0915306625206814,7.3028E-4,-7.2297E-4,0.00145325,-0.025711334975,0.00859709503499999,-0.17086291819828
-17.6783,0.002482,-0.002455,0.00202,-0.002009,3E-8,-3E-8,0.002067,-0.00208,0.002475,-0.002447,3E-8,-3E-8,7.014E-4,-6.943E-4,4E-8,-4E-8,5.244E-4,-5.125E-4,0.00247507,-0.00244707,0.0012258,-0.0012068,0.00492214,0.0024326,-0.087015067562,-0.04300423258,-0.043755029981,0.043260037581,-0.02167006014,0.02133417244,0.0104917516,-0.01022828577,0.004658466135,-0.004641202105,0.02072003737,0.00929966824,-0.392640632529285,-0.184042794280087,-0.198866156193684,0.193774476335601,-0.0922094339266954,0.0918333603533914,7.0147E-4,-6.9437E-4,0.00139584,-0.024676078272,0.00861703866499999,-0.171215630091009
-17.6633,0.002382,-0.002355,0.001987,-0.001976,3E-8,-3E-8,0.00197,-0.001981,0.002369,-0.002341,3E-8,-3E-8,6.73E-4,-6.662E-4,4E-8,-4E-8,5.196E-4,-5.077E-4,0.00236907,-0.00234107,0.0011926,-0.0011739,0.00471014,0.0023665,-0.083196615862,-0.04180019945,-0.041845594131,0.041351021731,-0.02106525158,0.02073494787,0.01052808265,-0.01026419682,0.004676604135,-0.004659057355,0.02079227947,0.00933566149,-0.393917220154965,-0.184678827520312,-0.199508160874524,0.194409059280441,-0.0925299487645954,0.0921488787557164,6.7307E-4,-6.6627E-4,0.00133934,-0.023657164222,0.00863755251499999,-0.171578129409714
-17.6493,0.002286,-0.00226,0.001943,-0.001932,3E-8,-3E-8,0.001874,-0.001884,0.002254,-0.002227,3E-8,-3E-8,6.456E-4,-6.391E-4,4E-8,-4E-8,5.127E-4,-5.009E-4,0.00225407,-0.00222707,0.0011583,-0.00114,0.00448114,0.0022983,-0.079088984202,-0.04056338619,-0.039782757651,0.039306226551,-0.02044318419,0.020120202,0.01056044463,-0.0102961738,0.004693060435,-0.004675254655,0.02085661843,0.00936831509,-0.395053219355413,-0.185255372619792,-0.200079559336998,0.194973660018415,-0.0928205078149854,0.0924348648048064,6.4567E-4,-6.3917E-4,0.00128484,-0.022676526612,0.00865592177499999,-0.171902465245552
-17.6343,0.002194,-0.002169,0.001887,-0.001876,3E-8,-3E-8,0.001779,-0.001788,0.002132,-0.002107,3E-8,-3E-8,6.196E-4,-6.134E-4,4E-8,-4E-8,5.037E-4,-4.921E-4,0.00213207,-0.00210707,0.0011233,-0.0011055,0.00423914,0.0022288,-0.074754266502,-0.03930332784,-0.037597562001,0.037156704501,-0.01980860919,0.01949471865,0.01059334068,-0.01032867985,0.004710172435,-0.004692095905,0.02092202053,0.00940226834,-0.396207043735693,-0.185854372975017,-0.200659911734388,0.195547132001305,-0.0931223962653354,0.0927319767096814,6.1967E-4,-6.1347E-4,0.00123314,-0.021745560702,0.00867480662499999,-0.172235630900407
-17.6203,0.002109,-0.002084,0.001823,-0.001812,2E-8,-2E-8,0.001686,-0.001694,0.002007,-0.001982,3E-8,-3E-8,5.953E-4,-5.894E-4,3E-8,-3E-8,4.927E-4,-4.813E-4,0.00200706,-0.00198206,0.001088,-0.0010707,0.00398912,0.0021587,-0.070289491136,-0.03803694161,-0.035364999318,0.034924491818,-0.0191708864,0.01886605521,0.01062231459,-0.01035730376,0.004725651535,-0.004707329305,0.02097961835,0.00943298084,-0.397222350039159,-0.186395754861167,-0.201170649663621,0.196051700375538,-0.0933952527344654,0.0930005021267014,5.9536E-4,-5.8946E-4,0.00118482,-0.020876883846,0.00869173234499999,-0.172533988012243
-17.6053,0.002029,-0.002006,0.001752,-0.001742,2E-8,-2E-8,0.001594,-0.001601,0.001879,-0.001855,2E-8,-2E-8,5.727E-4,-5.672E-4,3E-8,-3E-8,4.796E-4,-4.686E-4,0.00187905,-0.00185505,0.0010523,-0.0010358,0.0037341,0.0020881,-0.06573995073,-0.03676162693,-0.033081238965,0.032658711765,-0.01852605719,0.01823556974,0.010651460415,-0.010386082085,0.004741703785,-0.004723128055,0.0210375425,0.00946483184,-0.398242570853154,-0.186956744125217,-0.201683996450744,0.19655857440241,-0.0936779798113904,0.0932787643138264,5.7275E-4,-5.6725E-4,0.00114,-0.020070042,0.008709168495,-0.172841089956088
-17.5913,0.001956,-0.001934,0.001674,-0.001665,2E-8,-2E-8,0.001504,-0.001511,0.001751,-0.001728,2E-8,-2E-8,5.519E-4,-5.468E-4,3E-8,-3E-8,4.647E-4,-4.54E-4,0.00175105,-0.00172805,0.0010166,-0.0010008,0.0034791,0.0020174,-0.06120189183,-0.03548868862,-0.030803245865,0.030398645965,-0.01788331558,0.01760537304,0.010676871115,-0.010411163785,0.004756186085,-0.004737384255,0.0210880349,0.00949357034,-0.399131163751074,-0.187462496334067,-0.202131187844554,0.19699997590652,-0.0939328454207804,0.0935296509132864,5.5195E-4,-5.4685E-4,0.0010988,-0.01932932044,0.008724840095,-0.173116885493168
-17.5763,0.001888,-0.001867,0.00159,-0.001582,2E-8,-2E-8,0.001416,-0.001422,0.001624,-0.001603,2E-8,-2E-8,5.327E-4,-5.279E-4,3E-8,-3E-8,4.481E-4,-4.378E-4,0.00162405,-0.00160305,9.808E-4,-9.657E-4,0.0032271,0.0019465,-0.05672047773,-0.03421226795,-0.028544790015,0.028175687715,-0.01723883504,0.01697343291,0.010702184365,-0.010436147035,0.004771166585,-0.004752133005,0.0211383314,0.00952329959,-0.400015581522774,-0.187985253508342,-0.202576298113654,0.19743928340912,-0.0941962615504304,0.0937889919579114,5.3275E-4,-5.2795E-4,0.0010607,-0.01864318141,0.008741036345,-0.173401679257043
-17.5623,0.001825,-0.001805,0.001505,-0.001497,2E-8,-2E-8,0.00133,-0.001336,0.001501,-0.001481,2E-8,-2E-8,5.148E-4,-5.103E-4,3E-8,-3E-8,4.3E-4,-4.201E-4,0.00150105,-0.00148105,9.448E-4,-9.304E-4,0.0029821,0.0018752,-0.05237253483,-0.03293282496,-0.026361890415,0.026010644415,-0.01659286104,0.01633996392,0.010724060065,-0.010457735735,0.004784645785,-0.004765405705,0.0211817958,0.00955005149,-0.400779232610694,-0.188455269158712,-0.202960644876664,0.19781858773403,-0.0944330834229904,0.0940221857357214,5.1485E-4,-5.1035E-4,0.0010252,-0.01800486996,0.008755637645,-0.173658215616633
-17.5473,0.001766,-0.001747,0.00142,-0.001412,2E-8,-2E-8,0.001247,-0.001252,0.001383,-0.001364,2E-8,-2E-8,4.98E-4,-4.939E-4,2E-8,-2E-8,4.107E-4,-4.013E-4,0.00138304,-0.00136404,9.087E-4,-8.952E-4,0.00274708,0.0018039,-0.048203836884,-0.03165357447,-0.024268617792,0.023935219092,-0.01594523151,0.01570834296,0.01074569074,-0.01047907391,0.004798547035,-0.004779097705,0.02122476465,0.00957764474,-0.401533555398549,-0.188939667154437,-0.203340373688216,0.198193181710333,-0.0946771191171154,0.0942625480373214,4.9804E-4,-4.9394E-4,9.9198E-4,-0.017406570654,0.008770766495,-0.173923801421238
-17.5333,0.001709,-0.001691,0.001331,-0.001325,2E-8,-2E-8,0.001165,-0.00117,0.001272,-0.001253,2E-8,-2E-8,4.82E-4,-4.782E-4,2E-8,-2E-8,3.904E-4,-3.815E-4,0.00127204,-0.00125304,8.724E-4,-8.597E-4,0.00252508,0.0017321,-0.044272985164,-0.03036942893,-0.022303058932,0.021969926232,-0.01529605092,0.01507337801,0.0107642763,-0.01049739347,0.004811014735,-0.004791382005,0.02126166977,0.00960239674,-0.402180893152885,-0.189373828178237,-0.203666375425284,0.198514517727601,-0.0948958080941254,0.0944780200841114,4.8204E-4,-4.7824E-4,9.6028E-4,-0.016836877324,0.008784432315,-0.174163505557084
-17.5183,0.001654,-0.001637,0.001246,-0.00124,2E-8,-2E-8,0.001086,-0.00109,0.001167,-0.00115,2E-8,-2E-8,4.665E-4,-4.63E-4,2E-8,-2E-8,3.695E-4,-3.612E-4,0.00116704,-0.00115004,8.36E-4,-8.242E-4,0.00231708,0.0016602,-0.040591302564,-0.02908388166,-0.020444556832,0.020146745732,-0.0146452988,0.01443858286,0.0107825694,-0.01051541657,0.004823827735,-0.004804011255,0.02129798597,0.00962783899,-0.402817375310845,-0.189819728007662,-0.203986982543514,0.198830392767331,-0.0951203682170254,0.0946993597906364,4.6654E-4,-4.6304E-4,9.2958E-4,-0.016284661314,0.008798606265,-0.174411917096869
-17.5043,0.0016,-0.001584,0.001159,-0.001155,2E-8,-2E-8,0.001008,-0.001013,0.001071,-0.001054,2E-8,-2E-8,4.514E-4,-4.481E-4,2E-8,-2E-8,3.484E-4,-3.405E-4,0.00107104,-0.00105404,7.998E-4,-7.886E-4,0.00212508,0.0015884,-0.037198037844,-0.02780383012,-0.018747805472,0.018450232372,-0.01399993914,0.01380389098,0.01079823596,-0.01053084513,0.004835278335,-0.004815300855,0.02132908109,0.00965057919,-0.403361900693701,-0.190217941990122,-0.204261329079642,0.199100571614059,-0.0953208848826054,0.0948970571075164,4.5144E-4,-4.4814E-4,8.9958E-4,-0.015746518194,0.008811410385,-0.174636135353425
-17.4893,0.001548,-0.001533,0.001077,-0.001073,1E-8,-1E-8,9.336E-4,-9.378E-4,9.828E-4,-9.665E-4,1E-8,-1E-8,4.368E-4,-4.337E-4,2E-8,-2E-8,3.279E-4,-3.205E-4,9.8283E-4,-9.6653E-4,7.647E-4,-7.542E-4,0.00194936,0.0015189,-0.034092941848,-0.02656449777,-0.017189008719,0.016903933129,-0.01337406771,0.01319043006,0.010813639985,-0.010545999405,0.004847012085,-0.004826871855,0.02135963939,0.00967388394,-0.403896583041391,-0.190625704449297,-0.204530855186075,0.199365727855316,-0.0955261899339804,0.0950995145153164,4.3683E-4,-4.3373E-4,8.7056E-4,-0.015225485008,0.008824686435,-0.17486842537744
-17.4753,0.001497,-0.001483,9.993E-4,-9.955E-4,1E-8,-1E-8,8.616E-4,-8.657E-4,9.04E-4,-8.881E-4,1E-8,-1E-8,4.225E-4,-4.196E-4,2E-8,-2E-8,3.078E-4,-3.009E-4,9.0403E-4,-8.8813E-4,7.303E-4,-7.205E-4,0.00179216,0.0014508,-0.031318533648,-0.02535316524,-0.015798195459,0.015520338189,-0.01276221159,0.01259095365,0.010826848005,-0.010558982025,0.004857477085,-0.004837194755,0.02138583003,0.00969467184,-0.404354463369863,-0.190989128090367,-0.204761765615321,0.199592697754542,-0.0957091438890804,0.0952799842012864,4.2253E-4,-4.1963E-4,8.4216E-4,-0.014716998648,0.008836675475,-0.175078022763032
-17.4603,0.001446,-0.001432,9.229E-4,-9.195E-4,1E-8,-1E-8,7.923E-4,-7.962E-4,8.345E-4,-8.188E-4,1E-8,-1E-8,4.08E-4,-4.052E-4,2E-8,-2E-8,2.876E-4,-2.811E-4,8.3453E-4,-8.1883E-4,6.956E-4,-6.863E-4,0.00165336,0.0013819,-0.028868161608,-0.02412838857,-0.014571144159,0.014297017449,-0.01214538468,0.01198300389,0.010839887205,-0.010571784225,0.004868171335,-0.004847745755,0.02141167143,0.00971591709,-0.404805863584283,-0.191360239743942,-0.204989535662456,0.199816327921827,-0.0958959508611054,0.0954642888828364,4.0803E-4,-4.0523E-4,8.1326E-4,-0.014199763578,0.008849091125,-0.175294898479727
-17.4463,0.001394,-0.001381,8.532E-4,-8.501E-4,1E-8,-1E-8,7.262E-4,-7.298E-4,7.744E-4,-7.587E-4,1E-8,-1E-8,3.937E-4,-3.91E-4,2E-8,-2E-8,2.674E-4,-2.614E-4,7.7443E-4,-7.5873E-4,6.611E-4,-6.524E-4,0.00153316,0.0013135,-0.026747969308,-0.02291571505,-0.013510938109,0.013237031199,-0.01153374893,0.01138196612,0.010851149925,-0.010582827145,0.004877668235,-0.004857116655,0.02143397707,0.00973478489,-0.405195176500695,-0.191689548469282,-0.205186110238332,0.200009066262363,-0.0960617047963754,0.0956278436729064,3.9373E-4,-3.9103E-4,7.8476E-4,-0.013691158388,0.008860277265,-0.175490134933489
-17.4313,0.001349,-0.001336,7.869E-4,-7.84E-4,1E-8,-1E-8,6.633E-4,-6.667E-4,7.239E-4,-7.079E-4,1E-8,-1E-8,3.81E-4,-3.783E-4,2E-8,-2E-8,2.502E-4,-2.446E-4,7.2393E-4,-7.0793E-4,6.312E-4,-6.229E-4,0.00143186,0.0012541,-0.024959181218,-0.02186059333,-0.012619041009,0.012340140209,-0.01100263656,0.01085795677,0.010862387625,-0.010593827095,0.004887360485,-0.004866681405,0.02145621472,0.00975404189,-0.40558298012964,-0.192025370782132,-0.205382085081717,0.200200895047923,-0.0962307276875504,0.0957946430945814,3.8103E-4,-3.7833E-4,7.5936E-4,-0.013236631968,0.008871858165,-0.175692093361159
-17.4173,0.001305,-0.001293,7.299E-4,-7.271E-4,1E-8,-1E-8,6.04E-4,-6.072E-4,6.832E-4,-6.667E-4,1E-8,-1E-8,3.69E-4,-3.663E-4,2E-8,-2E-8,2.337E-4,-2.285E-4,6.8323E-4,-6.6673E-4,6.027E-4,-5.948E-4,0.00134996,0.0011975,-0.023512658308,-0.02085721675,-0.011900021879,0.011612636429,-0.01049740671,0.01035981004,0.010872237745,-0.010603449715,0.004895997785,-0.004875205305,0.02147568746,0.00977120309,-0.405922283006322,-0.192324395452692,-0.205553718521933,0.200368564484389,-0.0963812279904404,0.0959431674622514,3.6903E-4,-3.6633E-4,7.3536E-4,-0.012807985728,0.008882321205,-0.175874405685031
