,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated Y1,Integrated Y2,Integrated Y3,Integrated Y4,,,,,Integrated Y5,Integrated Y6,Integrated Y7,Integrated Y8,Integrated Y9,Integrated Y10,Integrated Y11,Integrated Y12,,,,,Integrated Y13,Integrated Y14
,s,,py,,pz,,px,,dxy,,dyz,,dz2,,dxz,,dx2-dy2,,t2g,,eg,,t2g_tot,eg_tot,,,"Integrate of X x=(-21.7656,-0.0066) Area = 3.71853","Integrate of Y x=(-21.7656,-0.0066) Area = 3.58675","Integrate of Z x=(-21.7656,-0.0066) Area = -9.30551","Integrate of AA x=(-21.7656,-0.0066) Area = -4.76628",,,,,"Integrate of T x=(-21.7656,-0.0066) Area = 2.21904","Integrate of U x=(-21.7656,-0.0066) Area = -1.49949","Integrate of V x=(-21.7656,-0.0066) Area = 1.82871","Integrate of W x=(-21.7656,-0.0066) Area = -1.75804","Integrate of AF x=(-21.7656,-0.0066) Area = -5.64132","Integrate of AG x=(-21.7656,-0.0066) Area = 3.66419","Integrate of AH x=(-21.7656,-0.0066) Area = -2.84435","Integrate of AI x=(-21.7656,-0.0066) Area = 1.92193",,,,,"Integrate of AT x=(-21.7656,-0.0066) Area = 4.55189","Integrate of AU x=(-21.7656,-0.0066) Area = -6.0015"
-20.9656,5.253E-4,-5.351E-4,0,0,0,0,1.565E-4,-1.65E-4,0,0,0,0,1.448E-4,-1.48E-4,1E-8,-1E-8,7.52E-6,-7.94E-6,1E-8,-1E-8,1.5232E-4,-1.5594E-4,2E-8,3.0826E-4,-4.19312E-7,-0.006462855856,1.28000000000004E-9,3.10521200000004E-5,-2.68764380000008E-8,-6.53976053992009E-4,-2.09656E-7,2.09656E-7,-0.003193480192,0.003269375664,6.40000000000018E-10,-6.40000000000018E-10,1.53386750000002E-5,-1.57134450000002E-5,-1.34382190000004E-8,1.34382190000004E-8,-3.23038838585004E-4,3.30937215407005E-4,1.4481E-4,-1.4801E-4,2.9282E-4,-0.006139146992,2.94954000000004E-5,-6.21190522200009E-4
-20.9516,6.048E-4,-6.161E-4,0,0,0,0,1.802E-4,-1.9E-4,0,0,0,0,1.667E-4,-1.704E-4,1E-8,-1E-8,8.65E-6,-9.15E-6,1E-8,-1E-8,1.7535E-4,-1.7955E-4,2E-8,3.549E-4,-4.19032E-7,-0.00743572284,1.56000000000002E-9,3.56942400000002E-5,-3.27448460000005E-8,-7.51266104864005E-4,-2.09516E-7,2.09516E-7,-0.00367386306,0.00376185978,7.80000000000012E-10,-7.80000000000012E-10,1.76323650000001E-5,-1.80618750000001E-5,-1.63724230000002E-8,1.63724230000002E-8,-3.71110241349002E-4,3.80155863515003E-4,1.6671E-4,-1.7041E-4,3.3712E-4,-0.007063203392,3.39049800000002E-5,-7.13606974888005E-4
-20.9376,6.961E-4,-7.09E-4,0,0,0,0,2.074E-4,-2.186E-4,0,0,0,0,1.918E-4,-1.961E-4,1E-8,-1E-8,9.96E-6,-1.053E-5,1E-8,-1E-8,2.0176E-4,-2.0663E-4,2E-8,4.0839E-4,-4.18752E-7,-0.008550706464,1.84000000000001E-9,4.103727E-5,-3.86093340000002E-8,-8.63171109992E-4,-2.09376E-7,2.09376E-7,-0.004224370176,0.004326336288,9.20000000000006E-10,-9.20000000000006E-10,2.0272135E-5,-2.0765135E-5,-1.93046670000001E-8,1.93046670000001E-8,-4.26397874000999E-4,4.36773235991E-4,1.9181E-4,-1.9611E-4,3.8792E-4,-0.008122113792,3.898026E-5,-8.19904195176E-4
-20.9226,8.009E-4,-8.158E-4,0,0,0,0,2.386E-4,-2.515E-4,0,0,0,0,2.207E-4,-2.257E-4,1E-8,-1E-8,1.146E-5,-1.211E-5,1E-8,-1E-8,2.3216E-4,-2.3781E-4,2E-8,4.6997E-4,-4.18452E-7,-0.009832994322,2.14000000000002E-9,4.76249700000002E-5,-4.48883640000005E-8,-0.001001048865887,-2.09226E-7,2.09226E-7,-0.004857390816,0.004975603506,1.07000000000001E-9,-1.07000000000001E-9,2.35265350000001E-5,-2.40984350000001E-5,-2.24441820000002E-8,2.24441820000002E-8,-4.94511081441002E-4,5.06537784446003E-4,2.2071E-4,-2.2571E-4,4.4642E-4,-0.009340267092,4.52378100000002E-5,-9.50872051806005E-4
-20.9086,9.212E-4,-9.382E-4,0,0,0,0,2.744E-4,-2.893E-4,0,0,0,0,2.539E-4,-2.595E-4,2E-8,-2E-8,1.318E-5,-1.393E-5,2E-8,-2E-8,2.6708E-4,-2.7343E-4,4E-8,5.4051E-4,-8.36344E-7,-0.011301307386,2.56E-9,5.46983299999999E-5,-5.36719360000001E-8,-0.001148988977843,-4.18172E-7,4.18172E-7,-0.005584268888,0.005717038498,1.28E-9,-1.28E-9,2.70212149999999E-5,-2.7677115E-5,-2.6835968E-8,2.6835968E-8,-5.67602699368999E-4,5.81386278474E-4,2.5392E-4,-2.5952E-4,5.1344E-4,-0.010735311584,5.19568299999999E-5,-0.001091401102538
-20.8946,0.001059,-0.001079,0,0,0,0,3.155E-4,-3.326E-4,0,0,0,0,2.919E-4,-2.984E-4,2E-8,-2E-8,1.516E-5,-1.601E-5,2E-8,-2E-8,3.0706E-4,-3.1441E-4,4E-8,6.2147E-4,-8.35784E-7,-0.012985367062,3.11999999999998E-9,6.28321899999995E-5,-6.53768319999995E-8,-0.00131899569897899,-4.17892E-7,4.17892E-7,-0.006415895876,0.006569471186,1.55999999999999E-9,-1.55999999999999E-9,3.10401949999997E-5,-3.17919949999998E-5,-3.26884159999998E-8,3.26884159999998E-8,-6.51603852716995E-4,6.67391846261996E-4,2.9192E-4,-2.9842E-4,5.9034E-4,-0.012334918164,5.96832899999996E-5,-0.00125289271077399
-20.8796,0.001217,-0.001239,0,0,0,0,3.626E-4,-3.821E-4,0,0,0,0,3.354E-4,-3.428E-4,2E-8,-2E-8,1.742E-5,-1.84E-5,2E-8,-2E-8,3.5282E-4,-3.612E-4,4E-8,7.1402E-4,-8.35184E-7,-0.014908451992,3.72E-9,7.28483649999999E-5,-7.7909092E-8,-0.001528199341884,-4.17592E-7,4.17592E-7,-0.007366740472,0.00754171152,1.86E-9,-1.86E-9,3.59892949999999E-5,-3.685907E-5,-3.8954546E-8,3.8954546E-8,-7.54973625326999E-4,7.73225716557E-4,3.3542E-4,-3.4282E-4,6.7824E-4,-0.014161379904,6.91976399999999E-5,-0.001451614946284
-20.8656,0.001398,-0.001423,0,0,0,0,4.164E-4,-4.388E-4,0,0,0,0,3.853E-4,-3.937E-4,3E-8,-3E-8,2.001E-5,-2.113E-5,3E-8,-3E-8,4.0531E-4,-4.1483E-4,6E-8,8.2014E-4,-1.251936E-6,-0.017112713184,4.41999999999997E-9,8.35874849999994E-5,-9.25189319999993E-8,-0.00175234749811599,-6.25968E-7,6.25968E-7,-0.008457036336,0.008655676848,2.20999999999998E-9,-2.20999999999998E-9,4.12962049999997E-5,-4.22912799999997E-5,-4.62594659999997E-8,4.62594659999997E-8,-8.65740062982993E-4,8.86607435132994E-4,3.8533E-4,-3.9373E-4,7.7906E-4,-0.016255554336,7.93987399999994E-5,-0.00166453348596399
-20.8516,0.001604,-0.001633,0,0,0,0,4.78E-4,-5.036E-4,0,0,0,0,4.422E-4,-4.517E-4,3E-8,-3E-8,2.296E-5,-2.425E-5,3E-8,-3E-8,4.6516E-4,-4.7595E-4,6E-8,9.4111E-4,-1.251096E-6,-0.019623649276,5.25999999999993E-9,9.59162349999989E-5,-1.10040155999998E-7,-0.00200950203533598,-6.25548E-7,6.25548E-7,-0.009699330256,0.00992431902,2.62999999999996E-9,-2.62999999999996E-9,4.73894949999994E-5,-4.85267399999994E-5,-5.50200779999992E-8,5.50200779999992E-8,-9.92834629126987E-4,0.00101666740620899,4.4223E-4,-4.5173E-4,8.9396E-4,-0.018640496336,9.11098799999989E-5,-0.00190880584066798
-20.8376,0.00184,-0.001873,1E-8,-1E-8,0,0,5.482E-4,-5.774E-4,0,0,0,0,5.071E-4,-5.18E-4,3E-8,-3E-8,2.633E-5,-2.78E-5,3E-8,-3E-8,5.3343E-4,-5.458E-4,6E-8,0.00107923,-1.250256E-6,-0.022488563048,6.1000000000001E-9,1.10058615000002E-4,-1.27549620000002E-7,-0.00230428752160404,-6.25128E-7,6.25128E-7,-0.011115400968,0.01137316208,3.05000000000005E-9,-3.05000000000005E-9,5.43796250000008E-5,-5.56789900000009E-5,-6.37748100000011E-8,6.37748100000011E-8,-0.00113853774769502,0.00116574977390902,5.0713E-4,-5.1803E-4,0.00102516,-0.021361874016,1.04543720000002E-4,-0.00218882243313203
-20.8226,0.002109,-0.002145,1E-8,-1E-8,0,0,6.281E-4,-6.615E-4,0,0,0,0,5.811E-4,-5.935E-4,4E-8,-4E-8,3.018E-5,-3.185E-5,4E-8,-4E-8,6.1128E-4,-6.2535E-4,8E-8,0.00123663,-1.665808E-6,-0.025749851838,7.14999999999989E-9,1.27427564999998E-4,-1.49420099999998E-7,-0.00266607563324896,-8.32904E-7,8.32904E-7,-0.012728438928,0.01302141291,3.57499999999995E-9,-3.57499999999995E-9,6.29649499999991E-5,-6.44626149999992E-5,-7.47100499999989E-8,7.47100499999989E-8,-0.00131736654691498,0.00134870908633398,5.8114E-4,-5.9354E-4,0.00117468,-0.024459891768,1.21042519999998E-4,-0.00253248567651197
-20.8086,0.002414,-0.002455,1E-8,-1E-8,0,0,7.191E-4,-7.571E-4,0,0,0,0,6.652E-4,-6.792E-4,4E-8,-4E-8,3.455E-5,-3.646E-5,4E-8,-4E-8,6.9975E-4,-7.1566E-4,8E-8,0.00141541,-1.664688E-6,-0.029452700526,8.27000000000012E-9,1.45991845000002E-4,-1.72733572000003E-7,-0.00305249349979704,-8.32344E-7,8.32344E-7,-0.01456081785,0.014891882676,4.13500000000006E-9,-4.13500000000006E-9,7.2142160000001E-5,-7.38496850000011E-5,-8.63667860000013E-8,8.63667860000013E-8,-0.00150839134436102,0.00154410215543602,6.6524E-4,-6.7924E-4,0.00134448,-0.027976746528,1.38676640000002E-4,-0.00289954214458404
-20.7946,0.00276,-0.002807,1E-8,-1E-8,0,0,8.223E-4,-8.655E-4,0,0,0,0,7.607E-4,-7.764E-4,5E-8,-5E-8,3.95E-5,-4.167E-5,5E-8,-5E-8,8.002E-4,-8.1807E-4,1E-7,0.00161827,-2.07946E-6,-0.033651277342,9.53000000000007E-9,1.67227605000001E-4,-1.98942608000001E-7,-0.00349422134487302,-1.03973E-6,1.03973E-6,-0.01663983892,0.017011438422,4.76500000000003E-9,-4.76500000000003E-9,8.26418100000005E-5,-8.45857950000006E-5,-9.94713040000007E-8,9.94713040000007E-8,-0.00172679594175101,0.00176742540312201,7.6075E-4,-7.7645E-4,0.0015372,-0.03196545912,1.58848400000001E-4,-0.00331913758412002
-20.7796,0.003152,-0.003204,1E-8,-1E-8,0,0,9.391E-4,-9.881E-4,0,0,0,0,8.687E-4,-8.864E-4,6E-8,-6E-8,4.511E-5,-4.758E-5,6E-8,-6E-8,9.1381E-4,-9.3398E-4,1.2E-7,0.00184779,-2.493552E-6,-0.038396337084,1.11800000000001E-8,1.93223055000002E-4,-2.33240198000003E-7,-0.00403457845306804,-1.246776E-6,1.246776E-6,-0.018988606276,0.019407730808,5.59000000000007E-9,-5.59000000000007E-9,9.5496885000001E-5,-9.77261700000011E-5,-1.16620099000001E-7,1.16620099000001E-7,-0.00199400928072102,0.00204056917234702,8.6876E-4,-8.8646E-4,0.00175522,-0.036472769512,1.83541550000002E-4,-0.00383242429886004
-20.7656,0.003595,-0.003653,1E-8,-1E-8,0,0,0.001071,-0.001126,0,0,0,0,9.907E-4,-0.00101,7E-8,-7E-8,5.145E-5,-5.423E-5,7E-8,-7E-8,0.00104215,-0.00106423,1.4E-7,0.00210638,-2.907184E-6,-0.043740244528,1.3E-8,2.20902245000001E-4,-2.71045350000001E-7,-0.00460953452435202,-1.453592E-6,1.453592E-6,-0.02164087004,0.022099374488,6.50000000000002E-9,-6.50000000000002E-9,1.09188605E-4,-1.1171364E-4,-1.35522675E-7,1.35522675E-7,-0.00227841561493301,0.00233111890941901,9.9077E-4,-0.00101007,0.00200084,-0.041548643104,2.09833970000001E-4,-0.00437857418717202
-20.7516,0.004092,-0.004157,1E-8,-1E-8,0,0,0.001219,-0.001282,0,0,0,0,0.001128,-0.00115,7E-8,-8E-8,5.857E-5,-6.172E-5,7E-8,-8E-8,0.00118657,-0.00121172,1.5E-7,0.00239829,-3.11274E-6,-0.049768354764,1.50299999999999E-8,2.52434934999999E-4,-3.13184817999999E-7,-0.00526409471939599,-1.452612E-6,1.660128E-6,-0.024623226012,0.025145128752,7.47999999999998E-9,-7.54999999999997E-9,1.24789645E-4,-1.2764529E-4,-1.55866103E-7,1.57318714999999E-7,-0.00260226428729699,0.00266183043209899,0.00112807,-0.00115008,0.00227815,-0.04727525754,2.39786899999999E-4,-0.00500034149167999
-20.7376,0.00465,-0.004721,1E-8,-1E-8,0,0,0.001385,-0.001456,0,0,0,0,0.001282,-0.001306,8E-8,-9E-8,6.655E-5,-7.009E-5,8E-8,-9E-8,0.00134855,-0.00137609,1.7E-7,0.00272464,-3.525392E-6,-0.056502494464,1.72699999999998E-8,2.88295444999998E-4,-3.59651741999997E-7,-0.00600799066399195,-1.659008E-6,1.866384E-6,-0.02796569048,0.028536803984,8.52999999999993E-9,-8.73999999999992E-9,1.42535484999999E-4,-1.45759959999999E-4,-1.77647442999998E-7,1.82004298999998E-7,-0.00297038670274098,0.00303760396125098,0.00128208,-0.00130609,0.00258817,-0.053672434192,2.73851139999998E-4,-0.00570697533380396
-20.7226,0.005272,-0.00535,2E-8,-2E-8,0,0,0.001571,-0.00165,0,0,0,0,0.001453,-0.00148,1E-7,-1E-7,7.545E-5,-7.943E-5,1E-7,-1E-7,0.00152845,-0.00155943,2E-7,0.00308788,-4.14452E-6,-0.063988902088,2.0045E-8,3.31889344999999E-4,-4.17176081999999E-7,-0.00691167613813199,-2.07226E-6,2.07226E-6,-0.03167345797,0.032315444118,9.87999999999998E-9,-1.0165E-8,1.64112985E-4,-1.6777636E-4,-2.05631953E-7,2.11544128999999E-7,-0.00341768031611599,0.00349399582201599,0.0014531,-0.0014801,0.0029332,-0.06078353032,3.15261414999999E-4,-0.00656539506764399
-20.7086,0.005963,-0.006047,2E-8,-2E-8,0,0,0.001776,-0.001865,0,0,0,0,0.001643,-0.001673,1.1E-7,-1.1E-7,8.534E-5,-8.978E-5,1.1E-7,-1.1E-7,0.00172834,-0.00176278,2.2E-7,0.00349112,-4.555892E-6,-0.072296207632,2.29849999999998E-8,3.77942344999997E-4,-4.78078965999996E-7,-0.00786567190617194,-2.277946E-6,2.277946E-6,-0.035791501724,0.036504705908,1.13499999999999E-8,-1.16349999999999E-8,1.86910514999999E-4,-1.91031829999999E-4,-2.36083394999998E-7,2.41995570999998E-7,-0.00388993503397397,0.00397573687219797,0.00164311,-0.00167311,0.00331622,-0.068674273492,3.59007354999997E-4,-0.00747159969432795
-20.6946,0.006726,-0.006815,2E-8,-2E-8,0,0,0.002004,-0.002102,0,0,0,0,0.001854,-0.001885,1.2E-7,-1.2E-7,9.626E-5,-1.012E-4,1.2E-7,-1.2E-7,0.00195026,-0.0019862,2.4E-7,0.00393646,-4.966704E-6,-0.081463465116,2.62049999999997E-8,4.29935404999995E-4,-5.44737137999993E-7,-0.00894198961540789,-2.483352E-6,2.483352E-6,-0.040359850596,0.04110361452,1.29599999999998E-8,-1.32449999999998E-8,2.12660714999997E-4,-2.17274689999997E-4,-2.69412480999997E-7,2.75324656999996E-7,-0.00442299450021395,0.00451899511519395,0.00185412,-0.00188512,0.00373924,-0.077382076104,4.08395574999995E-4,-0.0084939941414999
-20.6806,0.007562,-0.007657,2E-8,-2E-8,0,0,0.002253,-0.002361,0,-1E-8,0,0,0.002084,-0.002118,1.4E-7,-1.4E-7,1.082E-4,-1.137E-4,1.4E-7,-1.5E-7,0.0021922,-0.0022317,2.9E-7,0.0044239,-5.997374E-6,-0.09148890634,2.99150000000004E-8,4.88457925000007E-4,-6.21485684000009E-7,-0.0101526562156001,-2.895284E-6,3.10209E-6,-0.04533601132,0.04615289502,1.47800000000002E-8,-1.51350000000002E-8,2.41657935000003E-4,-2.46799990000003E-4,-3.07062933000004E-7,3.14422751000005E-7,-0.00502286553362607,0.00512979068197407,0.00208414,-0.00211814,0.00420228,-0.086905671768,4.63986215000007E-4,-0.00964400837660414
-20.6656,0.008473,-0.008571,2E-8,-2E-8,0,0,0.002524,-0.002643,1E-8,-1E-8,1E-8,-1E-8,0.002335,-0.002371,1.5E-7,-1.6E-7,1.213E-4,-1.273E-4,1.7E-7,-1.8E-7,0.0024563,-0.0024983,3.5E-7,0.0049546,-7.23296E-6,-0.10238978176,3.47149999999995E-8,5.58796674999993E-4,-7.20713188999989E-7,-0.0116067463763499,-3.513152E-6,3.719808E-6,-0.05076091328,0.05162886848,1.71049999999998E-8,-1.76099999999997E-8,2.76521684999996E-4,-2.82274989999996E-4,-3.55126202999995E-7,3.65586985999994E-7,-0.00574359246812593,0.00586315390822393,0.00233516,-0.00237117,0.00470633,-0.097259133248,5.30800789999993E-4,-0.0110252444142239
-20.6516,0.009456,-0.009556,3E-8,-3E-8,0,-1E-8,0.002817,-0.002947,1E-8,-1E-8,1E-8,-1E-8,0.002606,-0.002643,1.7E-7,-1.7E-7,1.353E-4,-1.419E-4,1.9E-7,-1.9E-7,0.0027413,-0.0027849,3.8E-7,0.0055262,-7.847608E-6,-0.11412487192,3.98250000000005E-8,6.32162275000008E-4,-8.26277165000011E-7,-0.0131223489521102,-3.923804E-6,3.923804E-6,-0.05661223108,0.05751264084,1.96250000000003E-8,-2.02000000000003E-8,3.12904885000004E-4,-3.19257390000004E-4,-4.07184895000006E-7,4.19092270000005E-7,-0.00649520447864608,0.00662714447346408,0.00260618,-0.00264318,0.00524936,-0.108407682976,6.00490620000008E-4,-0.0124649121277922
-20.6376,0.01051,-0.01061,3E-8,-3E-8,1E-8,-1E-8,0.00313,-0.00327,1E-8,-1E-8,1E-8,-1E-8,0.002895,-0.002934,1.9E-7,-1.9E-7,1.504E-4,-1.575E-4,2.1E-7,-2.1E-7,0.0030454,-0.0030915,4.2E-7,0.0061369,-8.667792E-6,-0.12665088744,4.54250000000003E-8,7.13803975000004E-4,-9.41884965000006E-7,-0.0148077792676301,-4.333896E-6,4.333896E-6,-0.06284974704,0.0638011404,2.24250000000001E-8,-2.30000000000001E-8,3.53411785000002E-4,-3.60392190000002E-4,-4.64988795000003E-7,4.76896170000003E-7,-0.00733143832548604,0.00747634094214404,0.0028952,-0.0029342,0.0058294,-0.12030482544,6.78041940000004E-4,-0.0140658996867041
-20.6226,0.01162,-0.01171,3E-8,-3E-8,1E-8,-1E-8,0.003461,-0.003612,1E-8,-1E-8,1E-8,-1E-8,0.003202,-0.00324,2.1E-7,-2.1E-7,1.663E-4,-1.739E-4,2.3E-7,-2.3E-7,0.0033683,-0.0034139,4.6E-7,0.0067822,-9.486396E-6,-0.13986659772,5.20250000000005E-8,8.10697225000008E-4,-1.07804137500001E-6,-0.0168066604063302,-4.743198E-6,4.743198E-6,-0.06946310358,0.07040349414,2.57250000000003E-8,-2.63000000000003E-8,4.01514535000004E-4,-4.09182690000004E-4,-5.33067000000006E-7,5.44974375000005E-7,-0.00832378470513608,0.00848287570119408,0.00320222,-0.00324022,0.00644244,-0.132859863144,7.70080740000008E-4,-0.0159646348510842
-20.6086,0.01278,-0.01286,6.648E-5,-7.491E-5,1E-8,-1E-8,0.003806,-0.003966,2.771E-5,-3.156E-5,1E-8,-1E-8,0.003521,-0.003558,2.3E-7,-2.3E-7,1.828E-4,-1.91E-4,2.795E-5,-3.18E-5,0.0037038,-0.003749,5.975E-5,0.0074528,-0.00123136385,-0.15359177408,4.73494999999981E-7,9.10342225000003E-4,-9.76399309699961E-6,-0.0188608690089301,-5.7601037E-4,6.5535348E-4,-0.07633013268,0.0772616414,2.22984999999991E-7,-2.5050999999999E-7,4.51019235000002E-4,-4.59322990000002E-4,-4.59834197599982E-6,5.16565112099979E-6,-0.00934433735895603,0.00951653164997403,0.00352124,-0.00355824,0.00707948,-0.145898171528,8.64734180000003E-4,-0.0179159410937881
-20.5946,0.01397,-0.01404,4.958E-5,-4.227E-5,1E-8,-1E-8,0.004161,-0.00433,2.096E-5,-1.803E-5,1E-8,-1E-8,0.003849,-0.003884,2.5E-7,-2.6E-7,1.999E-4,-2.085E-4,2.122E-5,-1.83E-5,0.0040489,-0.0040925,3.952E-5,0.0081414,-8.13898592E-4,-0.16766887644,1.16838499999995E-6,0.001019501625,-2.40808301909989E-5,-0.02110969356257,-4.37017412E-4,3.7688118E-4,-0.08338547594,0.0842834005,5.67174999999975E-7,-6.01209999999974E-7,5.05288134999999E-4,-5.14213489999999E-4,-1.16895364499995E-5,1.23912937409995E-5,-0.010462346619296,0.010647346943274,0.00384926,-0.00388427,0.00773353,-0.159268956938,9.68425249999999E-4,-0.02005211099305
-20.5806,0.01517,-0.01523,1.784E-5,-1.801E-5,1E-8,-1E-8,0.004519,-0.004695,7.47E-6,-7.61E-6,1E-8,-1E-8,0.004181,-0.004212,2.8E-7,-2.8E-7,2.171E-4,-2.261E-4,7.76E-6,-7.9E-6,0.0043981,-0.0044381,1.566E-5,0.0088362,-3.22292196E-4,-0.18185429772,1.55464499999993E-6,0.00113834482499999,-3.20341657069986E-5,-0.0235563557816898,-1.59705456E-4,1.6258674E-4,-0.09051553686,0.09133876086,7.70034999999966E-7,-7.84609999999965E-7,5.64417134999996E-4,-5.73927689999996E-4,-1.58665965259993E-5,1.61675691809993E-5,-0.0116796537088959,0.0118767020727939,0.00418129,-0.00421229,0.00839358,-0.172744912548,0.00108131501999999,-0.0223762080794519
-20.5656,0.01636,-0.01639,2.057E-5,-2.077E-5,1E-8,-1E-8,0.004874,-0.005055,8.62E-6,-8.78E-6,1E-8,-1E-8,0.004509,-0.004535,3E-7,-3E-7,2.342E-4,-2.434E-4,8.93E-6,-9.09E-6,0.0047432,-0.0047784,1.802E-5,0.0095216,-3.70592112E-4,-0.19581741696,1.80724499999994E-6,0.001276028325,-3.72307980169988E-5,-0.02638889364179,-1.83650808E-4,1.86941304E-4,-0.09754675392,0.09827066304,8.95209999999971E-7,-9.1203499999997E-7,6.32976884999999E-4,-6.43051439999999E-4,-1.84417685059994E-5,1.87890295109994E-5,-0.013090120889746,0.013298772752044,0.00450931,-0.00453531,0.00904462,-0.186008037072,0.00121210152,-0.025066855201602
-20.5516,0.01751,-0.01751,2.372E-5,-2.395E-5,1E-8,-1E-8,0.005217,-0.0054,9.94E-6,-1.013E-5,1E-8,-1E-8,0.004826,-0.004844,3.2E-7,-3.2E-7,2.506E-4,-2.6E-4,1.027E-5,-1.046E-5,0.0050766,-0.005104,2.073E-5,0.0101806,-4.26034668E-4,-0.20922761896,2.07849499999993E-6,0.00141394372499999,-4.28071854769985E-5,-0.0292242088932298,-2.11064932E-4,2.14969736E-4,-0.10433225256,0.1048953664,1.02960999999996E-6,-1.04888499999996E-6,7.01715484999996E-4,-7.12228239999996E-4,-2.12047786859993E-5,2.16024067909992E-5,-0.0145032739351059,0.0147209349581239,0.00482633,-0.00484433,0.00967066,-0.198747536056,0.00134310847999999,-0.0277601442134978
-20.5376,0.01859,-0.01856,2.735E-5,-2.761E-5,1E-8,-1E-8,0.005539,-0.005722,1.146E-5,-1.168E-5,1E-8,-1E-8,0.005124,-0.005133,3.4E-7,-3.4E-7,2.661E-4,-2.755E-4,1.181E-5,-1.203E-5,0.0053901,-0.0054085,2.384E-5,0.0107986,-4.89616384E-4,-0.22177732736,2.39048499999991E-6,0.00156079812499998,-4.92167428409982E-5,-0.0322412435174697,-2.42549056E-4,2.47067328E-4,-0.11069971776,0.1110776096,1.18416999999996E-6,-1.20631499999996E-6,7.74982384999993E-4,-7.85815739999992E-4,-2.43800766019991E-5,2.48366662389991E-5,-0.0160084977273458,0.0162327457901238,0.00512435,-0.00513335,0.0102577,-0.21066853952,0.00148260699999999,-0.0306260567425297
-20.5236,0.01957,-0.01949,3.154E-5,-3.184E-5,1E-8,-1E-8,0.00583,-0.00601,1.322E-5,-1.347E-5,1E-8,-1E-8,0.005393,-0.005391,3.6E-7,-3.6E-7,2.801E-4,-2.894E-4,1.359E-5,-1.384E-5,0.0056731,-0.0056804,2.743E-5,0.0113535,-5.62962348E-4,-0.2330146926,2.74937499999999E-6,0.00171586282500002,-5.65847939649997E-5,-0.0354247876571903,-2.78915724E-4,2.84046624E-4,-0.11643243516,0.11658225744,1.36196999999999E-6,-1.38740499999999E-6,8.52424785000009E-4,-8.63438040000009E-4,-2.80303300619999E-5,2.85544639029999E-5,-0.0175984227977862,0.0178263648594042,0.00539337,-0.00539137,0.01078474,-0.221341689864,0.00162990408000002,-0.0336501283482183
-20.5086,0.02041,-0.02028,3.636E-5,-3.671E-5,1E-8,-1E-8,0.006081,-0.006255,1.524E-5,-1.553E-5,1E-8,-1E-8,0.005625,-0.005611,3.7E-7,-3.7E-7,2.921E-4,-3.012E-4,1.562E-5,-1.591E-5,0.0059171,-0.0059122,3.153E-5,0.0118293,-6.46636158E-4,-0.24260238198,3.1915749999999E-6,0.00188973382499998,-6.56567827599979E-5,-0.0389919157165396,-3.20344332E-4,3.26291826E-4,-0.12135143706,0.12125094492,1.58104499999995E-6,-1.61052999999995E-6,9.39351284999991E-4,-9.50382539999991E-4,-3.2524780481999E-5,3.3132002277999E-5,-0.0193818018394358,0.0196101138771038,0.00562538,-0.00561138,0.01123676,-0.230450216136,0.00179506532999998,-0.0370385676432176
-20.4946,0.02109,-0.02091,4.192E-5,-4.233E-5,1E-8,-1E-8,0.006283,-0.006448,1.758E-5,-1.791E-5,1E-8,-1E-8,0.005812,-0.005784,3.8E-7,-3.8E-7,3.018E-4,-3.105E-4,1.797E-5,-1.83E-5,0.0061138,-0.0060945,3.627E-5,0.0122083,-7.43339142E-4,-0.25020422518,3.666175E-6,0.00205799702500002,-7.538660986E-5,-0.0424415619666604,-3.68287962E-4,3.7505118E-4,-0.12529988548,0.1249043397,1.816175E-6,-1.85E-6,0.00102356758500001,-0.00103442944000001,-3.734520654E-5,3.804140332E-5,-0.0211083610972162,0.0213332008694442,0.00581239,-0.00578439,0.01159678,-0.237671367388,0.00195490011000002,-0.0403154187278863
-20.4806,0.02158,-0.02134,4.834E-5,-4.88E-5,1E-8,-1E-8,0.006428,-0.006582,2.027E-5,-2.065E-5,1E-8,-1E-8,0.005947,-0.005904,3.9E-7,-3.9E-7,3.088E-4,-3.169E-4,2.067E-5,-2.105E-5,0.0062558,-0.0062209,4.172E-5,0.0124767,-8.54450632E-4,-0.25553030202,4.21210499999997E-6,0.00223079202500001,-8.65711382779994E-5,-0.0459817036570602,-4.23334002E-4,4.3111663E-4,-0.12812253748,0.12740776454,2.08665499999999E-6,-2.12544999999999E-6,0.001110154785,-0.00112063724,-4.28865602879997E-5,4.36845779899997E-5,-0.0228823180579361,0.0230993855991241,0.0059474,-0.0059044,0.0118518,-0.24273197508,0.00211904017000001,-0.0436782421251622
